Date,Open,High,Low,Close,Adj Close,Volume
2023-07-24,16.610001,16.690001,16.120001,16.320000,16.320000,36133600
2023-07-25,16.350000,16.860001,16.350000,16.549999,16.549999,36612900
2023-07-26,16.400000,16.690001,16.129999,16.430000,16.430000,35804800
2023-07-27,16.799999,17.190001,16.000000,16.150000,16.150000,50685200
2023-07-28,17.209999,17.969999,16.740000,17.809999,17.809999,106125600
2023-07-31,18.820000,19.995001,18.379999,19.840000,19.840000,142173800
2023-08-01,19.459999,20.240000,19.230000,19.990000,19.990000,99336200
2023-08-02,19.260000,19.620001,18.150000,18.969999,18.969999,98215800
2023-08-03,18.629999,19.299999,18.610001,18.709999,18.709999,54345900
2023-08-04,18.874001,19.080000,18.080000,18.200001,18.200001,71979800
2023-08-07,18.250000,18.389999,17.010000,17.990000,17.990000,133808400
2023-08-08,17.490000,17.490000,16.100000,17.040001,17.040001,143014200
2023-08-09,16.760000,16.920000,15.100000,15.250000,15.250000,126230400
2023-08-10,15.440000,15.870000,15.250000,15.410000,15.410000,73129100
2023-08-11,15.050000,15.580000,14.910000,15.410000,15.410000,56489900
2023-08-14,15.200000,15.740000,14.950000,15.720000,15.720000,47511400
2023-08-15,15.610000,15.870000,15.290000,15.370000,15.370000,44000400
2023-08-16,15.210000,15.725000,15.120000,15.450000,15.450000,40394600
2023-08-17,15.390000,15.437000,14.035000,14.150000,14.150000,91086700
2023-08-18,13.880000,14.600000,13.680000,14.400000,14.400000,70047000
2023-08-21,14.420000,14.780000,14.340000,14.500000,14.500000,43206200
2023-08-22,14.760000,15.130000,14.630000,14.670000,14.670000,52106900
2023-08-23,14.500000,15.470000,14.420000,15.300000,15.300000,53523300
2023-08-24,15.700000,15.710000,13.875000,14.140000,14.140000,93586200
2023-08-25,14.140000,14.650000,14.010000,14.530000,14.530000,55668900
2023-08-28,14.690000,14.880000,14.500000,14.640000,14.640000,35964700
2023-08-29,14.600000,15.630000,14.500000,15.400000,15.400000,47213200
2023-08-30,15.460000,16.350000,15.330000,16.330000,16.330000,65674100
2023-08-31,15.600000,15.850000,14.650000,14.980000,14.980000,101517200
2023-09-01,15.160000,15.365000,14.830000,15.180000,15.180000,45107800
2023-09-05,15.080000,15.420000,14.900000,15.210000,15.210000,33818400
2023-09-06,15.170000,15.620000,15.080000,15.300000,15.300000,38738100
2023-09-07,14.880000,15.240000,14.290000,15.210000,15.210000,51798800
2023-09-08,15.120000,15.610000,15.085000,15.130000,15.130000,33862000
2023-09-11,15.410000,16.100000,15.360000,15.790000,15.790000,55294700
2023-09-12,15.460000,16.150000,15.430000,15.590000,15.590000,39497900
2023-09-13,15.630000,15.850000,15.420000,15.600000,15.600000,34354400
2023-09-14,15.690000,16.040001,15.470000,15.830000,15.830000,38572500
2023-09-15,15.770000,15.900000,15.170000,15.330000,15.330000,56161900
