Date,Open,High,Low,Close,Adj Close,Volume
2023-07-24,167.589996,169.000000,166.929993,167.789993,165.557709,4979900
2023-07-25,167.350006,168.949997,166.419998,166.500000,164.284866,3286700
2023-07-26,166.169998,168.429993,166.059998,167.750000,165.518234,2352000
2023-07-27,168.529999,168.539993,163.169998,163.600006,161.423447,3944200
2023-07-28,165.289993,166.580002,164.639999,165.429993,163.229080,2925900
2023-07-31,166.509995,168.990005,166.509995,168.880005,166.633194,3345900
2023-08-01,167.949997,169.809998,167.259995,169.649994,167.392944,2340100
2023-08-02,167.279999,167.750000,166.050003,166.750000,164.531540,2236200
2023-08-03,165.839996,166.660004,165.029999,166.410004,164.196060,1708700
2023-08-04,166.529999,168.100006,165.059998,165.410004,163.209351,2256000
2023-08-07,166.850006,167.330002,166.139999,166.960007,164.738754,2027200
2023-08-08,164.899994,165.990005,163.589996,165.869995,163.663239,2102900
2023-08-09,165.940002,166.289993,163.500000,163.820007,161.640533,2445200
2023-08-10,164.710007,166.500000,162.720001,163.539993,161.364227,2556000
2023-08-11,162.669998,165.779999,162.600006,165.270004,163.071228,2102500
2023-08-14,164.330002,166.479996,163.770004,166.080002,163.870453,1827300
2023-08-15,164.389999,164.809998,161.699997,161.910004,159.755936,2447600
2023-08-16,161.270004,162.960007,160.639999,160.759995,158.621216,1994900
2023-08-17,161.910004,162.610001,160.380005,160.580002,158.443619,2473000
2023-08-18,159.229996,160.800003,158.940002,160.229996,158.098267,2139500
2023-08-21,160.880005,161.649994,160.080002,160.880005,158.739639,2070500
2023-08-22,160.759995,161.259995,158.610001,159.080002,156.963593,2256100
2023-08-23,159.330002,160.080002,158.699997,159.440002,157.318802,2042500
2023-08-24,159.009995,161.419998,157.740005,157.789993,155.690720,2468600
2023-08-25,158.440002,159.639999,157.330002,158.320007,156.213699,2969200
2023-08-28,158.979996,160.910004,158.759995,159.190002,157.072128,2509900
2023-08-29,158.889999,160.789993,158.300003,160.240005,158.108139,2175800
2023-08-30,160.270004,161.860001,160.119995,160.169998,158.039078,3039900
2023-08-31,160.660004,160.940002,157.740005,157.990005,155.888077,3653900
2023-09-01,159.070007,160.160004,158.710007,159.619995,157.496399,2195500
2023-09-05,160.110001,161.860001,159.350006,160.000000,157.871338,4151000
2023-09-06,159.070007,159.839996,156.860001,158.000000,155.897934,2949200
2023-09-07,157.259995,157.630005,156.070007,156.779999,154.694168,2617400
2023-09-08,157.020004,157.789993,156.710007,157.429993,155.335526,1931300
