Date,Open,High,Low,Close,Adj Close,Volume
2023-07-24,121.660004,123.000000,120.980003,121.529999,121.390678,29686100
2023-07-25,121.360001,123.150002,121.019997,122.209999,122.069901,52509600
2023-07-26,130.070007,130.979996,128.320007,129.270004,129.121811,61682100
2023-07-27,131.669998,133.240005,128.789993,129.399994,129.251648,44952100
2023-07-28,130.779999,133.740005,130.570007,132.580002,132.428009,36591200
2023-07-31,132.729996,133.529999,131.779999,132.720001,132.567856,28055500
2023-08-01,130.779999,132.630005,130.679993,131.550003,131.399200,23166800
2023-08-02,129.449997,130.089996,127.559998,128.380005,128.232834,26273300
2023-08-03,127.970001,129.389999,127.419998,128.449997,128.302750,20089500
2023-08-04,129.279999,131.509995,127.910004,128.110001,127.963135,26130000
2023-08-07,129.160004,131.610001,129.020004,131.529999,131.379211,22746300
2023-08-08,130.619995,131.509995,129.539993,131.399994,131.249359,23535200
2023-08-09,131.660004,132.039993,129.000000,129.660004,129.511368,24912900
2023-08-10,131.320007,132.050003,129.449997,129.690002,129.541336,20857800
2023-08-11,128.660004,129.929993,128.169998,129.559998,129.411469,19569200
2023-08-14,129.389999,131.369995,128.960007,131.330002,131.179443,24695600
2023-08-15,131.100006,131.419998,129.279999,129.779999,129.631226,19770700
2023-08-16,128.699997,130.279999,127.870003,128.699997,128.552460,25216100
2023-08-17,129.800003,131.990005,129.289993,129.919998,129.771057,33446300
2023-08-18,128.509995,129.250000,126.379997,127.459999,127.313881,30491300
2023-08-21,127.180000,128.729996,126.559998,128.369995,128.222839,25248700
2023-08-22,128.509995,130.279999,128.320007,129.080002,128.932022,22067500
2023-08-23,130.179993,133.410004,129.869995,132.369995,132.218246,27819700
2023-08-24,133.949997,134.250000,129.570007,129.779999,129.631226,28500700
2023-08-25,129.539993,130.759995,127.250000,129.880005,129.731110,26762900
2023-08-28,131.309998,132.539993,130.139999,131.009995,130.859802,20543300
2023-08-29,132.240005,136.570007,132.240005,134.570007,134.415741,43075600
2023-08-30,134.779999,136.279999,134.070007,135.880005,135.724228,28315800
2023-08-31,136.009995,138.000000,135.789993,136.169998,136.013901,30053800
2023-09-01,137.460007,137.460007,134.850006,135.660004,135.504486,21524600
2023-09-05,135.440002,136.419998,134.580002,135.770004,135.614365,19403100
2023-09-06,136.020004,136.529999,133.669998,134.460007,134.305862,18684500
2023-09-07,133.589996,135.580002,132.949997,135.259995,135.104935,18844300
2023-09-08,134.910004,136.660004,134.850006,136.380005,136.223663,23558300
2023-09-11,136.539993,137.479996,135.789993,136.919998,136.763031,20763400
