Date,Open,High,Low,Close,Adj Close,Volume
2023-07-24,30.520000,30.680000,30.330000,30.639999,28.673012,6310300
2023-07-25,30.639999,30.740000,30.370001,30.690001,28.719805,6046600
2023-07-26,30.719999,30.980000,30.650000,30.850000,28.869534,5848300
2023-07-27,30.940001,31.320000,30.500000,30.629999,28.663656,8259900
2023-07-28,30.719999,30.860001,29.670000,29.799999,27.886940,11323200
2023-07-31,29.840000,30.320000,29.820000,29.969999,28.046026,10253700
2023-08-01,29.969999,30.209999,29.440001,29.570000,27.671703,6534100
2023-08-02,29.340000,30.780001,29.150000,30.670000,28.701090,9523700
2023-08-03,30.719999,30.790001,30.010000,30.309999,28.364201,6350600
2023-08-04,30.379999,30.600000,29.809999,29.860001,27.943087,6490600
2023-08-07,29.900000,30.150000,29.799999,29.879999,27.961802,4835500
2023-08-08,29.799999,29.840000,29.110001,29.530001,27.634274,8043600
2023-08-09,29.469999,29.850000,29.230000,29.260000,27.381605,6459900
2023-08-10,29.360001,29.740000,29.200001,29.230000,27.353531,6082300
2023-08-11,29.260000,29.370001,29.120001,29.350000,27.465828,4464100
2023-08-14,29.350000,29.410000,29.030001,29.070000,27.203802,5444000
2023-08-15,28.950001,28.980000,28.590000,28.600000,26.763975,5813200
2023-08-16,28.639999,28.730000,28.180000,28.190001,26.380297,6109000
2023-08-17,27.920000,28.260000,27.120001,27.160000,25.416418,13469000
2023-08-18,26.670000,26.969999,26.510000,26.540001,25.283052,8928900
2023-08-21,26.540001,26.610001,26.209999,26.440001,25.187786,6833100
2023-08-22,26.469999,26.709999,26.120001,26.540001,25.283052,9178800
2023-08-23,26.559999,26.709999,26.270000,26.540001,25.283052,6142500
2023-08-24,26.400000,26.510000,25.299999,25.320000,24.120829,13169200
2023-08-25,25.320000,25.559999,24.969999,25.260000,24.063669,10937800
2023-08-28,25.299999,25.510000,24.990000,25.170000,23.977934,8282300
2023-08-29,25.290001,25.559999,25.200001,25.540001,24.330412,6892600
2023-08-30,25.629999,25.770000,25.450001,25.600000,24.387569,5883700
2023-08-31,25.590000,25.760000,25.180000,25.309999,24.111301,10794500
2023-09-01,25.170000,25.260000,23.389999,23.430000,22.320341,33164400
2023-09-05,23.500000,23.549999,22.690001,22.730000,21.653492,23839200
2023-09-06,22.610001,22.750000,22.309999,22.639999,21.567755,17255000
2023-09-07,22.600000,22.750000,21.920000,22.040001,20.996174,20863400
2023-09-08,22.180000,22.270000,21.950001,21.990000,20.948542,14467200
2023-09-11,22.150000,22.240000,21.389999,21.430000,20.415064,28308300
2023-09-12,21.540001,22.270000,21.490000,21.719999,20.691328,17826500
2023-09-13,21.709999,21.940001,21.480000,21.900000,20.862801,12823500
2023-09-14,22.129999,22.540001,22.090000,22.480000,21.415333,13997500
2023-09-15,22.480000,22.639999,22.139999,22.420000,21.358173,21725700
2023-09-18,22.500000,22.559999,21.910000,22.190001,21.139069,11576700
2023-09-19,22.250000,22.500000,22.010000,22.030001,20.986647,10601800
2023-09-20,22.010000,22.219999,21.809999,21.840000,20.805643,8368200
2023-09-21,21.690001,21.920000,21.440001,21.450001,20.434114,8022300
2023-09-22,21.420000,21.580000,21.049999,21.120001,20.119745,9424800
2023-09-25,21.030001,21.360001,21.020000,21.340000,20.329325,6891000
2023-09-26,21.219999,21.459999,21.080000,21.129999,20.129271,7570500
2023-09-27,21.190001,21.240000,20.580000,21.020000,20.024481,10182900
2023-09-28,21.160000,21.219999,20.740000,20.900000,19.910162,7291500
2023-09-29,21.000000,22.430000,20.879999,22.240000,21.186701,25659100
2023-10-02,22.240000,22.430000,21.900000,22.420000,21.358173,12917400
2023-10-03,22.389999,22.690001,22.280001,22.549999,21.482018,13087000
2023-10-04,22.639999,22.670000,21.820000,22.290001,21.234333,11006400
2023-10-05,22.139999,22.600000,22.049999,22.180000,21.129543,8243200
2023-10-06,22.059999,22.080000,21.400000,21.809999,20.777063,9849900
2023-10-09,21.809999,22.299999,21.799999,22.270000,21.215279,7617000
2023-10-10,22.340000,22.639999,22.200001,22.379999,21.320070,7742900
2023-10-11,23.209999,23.950001,22.430000,22.600000,21.529652,17655000
2023-10-12,23.700001,24.260000,22.620001,24.190001,23.044348,35218700
2023-10-13,24.120001,24.629999,23.049999,23.250000,22.148867,20976300
2023-10-16,23.260000,23.549999,22.400000,22.780001,21.701124,15745800
2023-10-17,22.660000,23.110001,22.650000,22.850000,21.767811,12640700
2023-10-18,22.719999,22.790001,21.200001,21.250000,20.243586,17548200
2023-10-19,21.190001,21.629999,20.920000,20.959999,19.967321,10863500
2023-10-20,20.850000,21.459999,20.480000,21.260000,20.253113,13552800
2023-10-23,21.879999,22.540001,21.379999,21.959999,20.919960,19921100
2023-10-24,22.020000,22.190001,21.370001,21.370001,20.357904,10157700
2023-10-25,21.260000,21.690001,20.980000,21.670000,20.643696,10408400
2023-10-26,21.709999,22.250000,21.559999,21.700001,20.672276,8832500
2023-10-27,21.850000,22.070000,21.030001,21.139999,20.138796,9208600
2023-10-30,21.250000,21.410000,20.690001,21.100000,20.100691,9239900
2023-10-31,21.049999,21.230000,20.730000,21.080000,20.081638,11854600
2023-11-01,20.969999,21.030001,20.139999,20.629999,19.652950,16155000
2023-11-02,20.730000,21.620001,20.700001,21.500000,20.481747,9311000
2023-11-03,21.830000,22.219999,21.639999,22.110001,21.062857,8332100
2023-11-06,22.070000,22.170000,21.700001,21.770000,20.738960,7649000
2023-11-07,21.799999,21.950001,21.610001,21.650000,20.624641,6667400
2023-11-08,21.600000,21.610001,20.930000,21.000000,20.005426,8060300
2023-11-09,21.090000,21.139999,20.360001,20.450001,19.481476,8286000
2023-11-10,20.580000,20.809999,20.350000,20.760000,19.776794,8793700
2023-11-13,20.260000,20.410000,20.000000,20.170000,19.669523,9623200
2023-11-14,20.450001,21.309999,20.450001,21.090000,20.566694,10732100
2023-11-15,21.190001,22.070000,21.180000,21.549999,21.015280,11566000
2023-11-16,21.520000,21.670000,20.600000,20.750000,20.235132,10722700
2023-11-17,20.950001,21.280001,20.799999,21.219999,20.693468,11977800
2023-11-20,21.139999,21.260000,20.610001,21.030001,20.508184,10668600
2023-11-21,20.950001,21.120001,20.530001,20.980000,20.459423,7697300
2023-11-22,21.080000,21.090000,20.600000,20.690001,20.176620,7681100
2023-11-24,20.780001,20.980000,20.580000,20.850000,20.332649,4317300
2023-11-27,20.850000,20.900000,20.070000,20.110001,19.611012,12146200
2023-11-28,20.100000,20.160000,19.750000,19.980000,19.484236,12559400
2023-11-29,20.030001,20.469999,19.920000,19.980000,19.484236,11255200
2023-11-30,19.990000,20.110001,19.680000,19.940001,19.445230,12940800
2023-12-01,19.950001,20.820000,19.750000,20.790001,20.274139,12345400
2023-12-04,20.719999,21.080000,20.520000,20.790001,20.274139,9655400
2023-12-05,20.730000,20.830000,20.400000,20.510000,20.001087,8932200
2023-12-06,20.580000,21.660000,20.400000,21.379999,20.849499,14124800
2023-12-07,21.500000,23.260000,21.320000,22.910000,22.341536,27065900
2023-12-08,22.950001,23.420000,22.719999,23.160000,22.585331,17559000
2023-12-11,23.430000,23.670000,22.500000,23.000000,22.429302,18268000
2023-12-12,23.000000,23.670000,22.600000,22.930000,22.361038,18757000
2023-12-13,22.879999,24.660000,22.620001,24.629999,24.018856,19152300
2023-12-14,25.000000,25.870001,24.940001,25.139999,24.516201,23083600
2023-12-15,25.410000,25.670000,24.930000,25.200001,24.574715,22315200
2023-12-18,25.260000,25.309999,24.740000,24.980000,24.360172,11156200
2023-12-19,25.000000,26.080000,24.969999,26.030001,25.384119,12503500
2023-12-20,26.010000,26.230000,25.389999,25.400000,24.769751,10335700
2023-12-21,25.570000,26.180000,25.440001,26.059999,25.413374,10668500
2023-12-22,26.040001,26.570000,25.799999,26.219999,25.569403,9776300
2023-12-26,26.280001,26.730000,26.200001,26.610001,25.949728,10181100
2023-12-27,26.719999,26.760000,26.459999,26.639999,25.978981,8265500
2023-12-28,26.590000,27.020000,26.389999,26.600000,25.939976,7899900
2023-12-29,26.440001,26.629999,25.750000,26.110001,25.462133,10853300
2024-01-02,26.070000,27.049999,25.910000,26.650000,25.988735,12587800
2024-01-03,26.379999,26.410000,25.469999,25.570000,24.935532,21928200
2024-01-04,24.190001,24.299999,22.580000,24.260000,23.658039,60606700
2024-01-05,24.160000,25.010000,23.520000,25.010000,24.389427,25898900
2024-01-08,24.770000,25.870001,24.500000,25.629999,24.994043,24038200
2024-01-09,25.500000,25.629999,24.830000,25.360001,24.730743,17941700
2024-01-10,25.309999,25.330000,24.440001,24.680000,24.067617,15365200
2024-01-11,24.500000,24.930000,23.980000,24.030001,23.433744,15428100
2024-01-12,23.969999,24.200001,23.180000,23.270000,22.692602,17439100
2024-01-16,23.170000,23.219999,22.680000,22.870001,22.302528,13652600
2024-01-17,22.629999,22.790001,22.030001,22.170000,21.619896,13067900
2024-01-18,22.090000,22.200001,21.719999,22.150000,21.600393,12751500
2024-01-19,22.059999,22.170000,21.580000,22.000000,21.454115,13725300
2024-01-22,22.010000,22.620001,21.760000,22.559999,22.000219,10663600
2024-01-23,22.740000,22.990000,22.240000,22.580000,22.019724,10346800
2024-01-24,22.879999,22.940001,22.290001,22.370001,21.814934,9246400
2024-01-25,22.520000,23.120001,22.070000,23.110001,22.536573,14707700
2024-01-26,23.170000,23.430000,22.780001,22.850000,22.283024,10150200
2024-01-29,22.850000,22.860001,22.330000,22.719999,22.156248,12197400
2024-01-30,22.580000,23.000000,22.420000,22.760000,22.195257,11689100
2024-01-31,22.840000,23.320000,22.469999,22.570000,22.009970,60298100
2024-02-01,22.709999,23.350000,22.290001,23.250000,22.673100,14326600
2024-02-02,23.040001,23.070000,22.469999,22.639999,22.078234,11315000
2024-02-05,22.459999,22.520000,21.799999,22.160000,21.610144,12111100
2024-02-06,22.120001,23.160000,22.010000,23.110001,22.536573,10286300
2024-02-07,23.250000,23.770000,22.780001,22.809999,22.244017,9146300
2024-02-08,22.809999,22.920000,22.469999,22.540001,21.980717,8030900
2024-02-09,22.520000,22.629999,22.160000,22.240000,21.688160,8947700
2024-02-12,22.350000,22.959999,22.250000,22.629999,22.068483,8903000
2024-02-13,22.549999,22.549999,21.340000,21.549999,21.015280,14710900
2024-02-14,21.600000,21.930000,21.420000,21.540001,21.005529,9077500
2024-02-15,21.620001,22.379999,21.620001,22.290001,21.736919,8139300
2024-02-16,21.990000,22.110001,21.780001,21.980000,21.677744,10214800
2024-02-20,21.770000,22.469999,21.760000,22.309999,22.003206,10856500
2024-02-21,21.700001,21.870001,21.400000,21.750000,21.450907,15247400
2024-02-22,21.620001,21.650000,21.200001,21.570000,21.273382,11972600
2024-02-23,21.500000,21.930000,21.410000,21.730000,21.431181,31886700
2024-02-26,21.580000,21.580000,20.959999,20.990000,20.701359,13650200
2024-02-27,21.090000,21.629999,21.010000,21.629999,21.332556,9055000
2024-02-28,21.549999,21.680000,21.080000,21.160000,20.869020,8841200
2024-02-29,21.280001,21.400000,21.059999,21.260000,20.967646,11555000
2024-03-01,21.190001,21.620001,20.910000,21.490000,21.194483,7499500
