Date,Open,High,Low,Close,Adj Close,Volume
2023-07-24,520.000000,524.840027,514.859985,523.859985,523.859985,2260500
2023-07-25,519.419983,526.880005,517.919983,525.340027,525.340027,2472100
2023-07-26,520.489990,521.099976,510.440002,514.549988,514.549988,2918700
2023-07-27,523.159973,527.900024,511.239990,513.969971,513.969971,2477200
2023-07-28,515.429993,530.320007,514.630005,528.869995,528.869995,2810000
2023-07-31,541.869995,552.940002,541.869995,546.169983,546.169983,4059800
2023-08-01,545.780029,552.020020,541.669983,549.099976,549.099976,2274000
2023-08-02,539.320007,539.989990,526.500000,530.299988,530.299988,2971000
2023-08-03,523.000000,530.909973,522.219971,523.760010,523.760010,2183700
2023-08-04,526.739990,535.630005,522.119995,526.880005,526.880005,2461900
2023-08-07,530.000000,532.580017,523.520020,529.729980,529.729980,1777600
2023-08-08,523.989990,524.580017,515.250000,520.599976,520.599976,2626100
2023-08-09,520.549988,520.969971,509.529999,513.780029,513.780029,1843800
2023-08-10,521.030029,523.219971,512.979980,515.830017,515.830017,1901700
2023-08-11,510.829987,514.900024,506.369995,508.450012,508.450012,1929900
2023-08-14,506.779999,522.549988,505.029999,522.250000,522.250000,2052500
2023-08-15,518.349976,522.039978,516.059998,518.700012,518.700012,1824300
2023-08-16,517.809998,523.150024,514.169983,514.489990,514.489990,1541300
2023-08-17,525.000000,525.489990,510.559998,511.670013,511.670013,2455800
2023-08-18,504.649994,510.049988,503.899994,508.130005,508.130005,2139100
2023-08-21,510.290009,522.979980,510.290009,520.469971,520.469971,2428300
2023-08-22,529.719971,530.000000,518.349976,519.479980,519.479980,1496600
2023-08-23,522.729980,535.250000,519.239990,530.710022,530.710022,2336900
2023-08-24,539.000000,539.669983,511.049988,512.429993,512.429993,2950200
2023-08-25,514.919983,528.429993,514.469971,525.059998,525.059998,2308300
2023-08-28,525.700012,533.510010,523.979980,529.919983,529.919983,1684100
2023-08-29,527.700012,541.969971,526.150024,540.570007,540.570007,2167000
2023-08-30,540.099976,546.000000,536.090027,545.359985,545.359985,1930300
2023-08-31,547.000000,562.099976,546.760010,559.340027,559.340027,3919300
2023-09-01,564.799988,569.979980,558.520020,563.210022,563.210022,2232300
2023-09-05,557.880005,567.590027,555.419983,564.880005,564.880005,2349700
2023-09-06,560.450012,564.059998,555.849976,561.940002,561.940002,2299900
2023-09-07,554.000000,561.830017,551.080017,560.460022,560.460022,2089400
2023-09-08,568.900024,570.239990,558.030029,560.359985,560.359985,2262000
2023-09-11,562.000000,565.429993,556.700012,564.500000,564.500000,2083300
2023-09-12,555.630005,559.090027,540.369995,542.210022,542.210022,3961300
2023-09-13,557.020020,559.849976,546.429993,553.559998,553.559998,3465200
