Date,Open,High,Low,Close,Adj Close,Volume
2023-07-24,16.150000,16.620001,15.760000,16.420000,16.420000,26345500
2023-07-25,16.600000,17.340000,16.160000,16.180000,16.180000,26409900
2023-07-26,16.459999,17.040001,16.209999,16.820000,16.820000,24164600
2023-07-27,17.309999,17.330000,15.880000,15.970000,15.970000,23067400
2023-07-28,16.299999,16.790001,16.120001,16.700001,16.700001,21420600
2023-07-31,17.000000,17.790001,16.580000,17.370001,17.370001,27394300
2023-08-01,16.860001,16.920000,15.860000,16.830000,16.830000,31288400
2023-08-02,16.719999,17.400000,16.290001,16.480000,16.480000,26715600
2023-08-03,16.270000,17.200001,16.160000,16.559999,16.559999,25002400
2023-08-04,16.740000,16.840000,15.810000,15.830000,15.830000,21876400
2023-08-07,15.850000,15.860000,14.150000,15.070000,15.070000,29981200
2023-08-08,15.550000,15.960000,14.860000,15.720000,15.720000,27403300
2023-08-09,15.850000,16.420000,15.430000,15.510000,15.510000,26381900
2023-08-10,15.660000,16.030001,14.410000,14.550000,14.550000,25847100
2023-08-11,14.410000,15.270000,14.220000,14.880000,14.880000,21786500
2023-08-14,14.650000,15.220000,14.110000,14.990000,14.990000,20920200
2023-08-15,14.740000,15.100000,13.900000,13.930000,13.930000,24409000
2023-08-16,13.670000,13.880000,13.190000,13.500000,13.500000,23097200
2023-08-17,13.060000,13.220000,12.200000,12.250000,12.250000,35069700
2023-08-18,11.470000,11.980000,11.150000,11.280000,11.280000,33162200
2023-08-21,11.370000,11.580000,10.840000,11.050000,11.050000,22828400
2023-08-22,11.210000,11.340000,10.880000,10.950000,10.950000,19751200
2023-08-23,10.920000,11.880000,10.870000,11.750000,11.750000,24746800
2023-08-24,11.790000,11.800000,10.370000,10.550000,10.550000,25292500
2023-08-25,10.680000,10.940000,10.260000,10.550000,10.550000,19391200
2023-08-28,10.620000,10.940000,10.520000,10.620000,10.620000,13672800
2023-08-29,10.600000,13.870000,10.540000,13.680000,13.680000,74154500
2023-08-30,13.370000,13.540000,12.470000,13.470000,13.470000,38207000
2023-08-31,13.560000,13.920000,12.450000,12.570000,12.570000,33448800
2023-09-01,12.530000,12.740000,11.740000,12.000000,12.000000,25233700
2023-09-05,11.850000,12.200000,11.640000,12.000000,12.000000,14834100
2023-09-06,11.870000,12.590000,11.830000,12.060000,12.060000,23218900
2023-09-07,11.900000,12.450000,11.320000,12.360000,12.360000,20436200
2023-09-08,11.850000,11.900000,10.430000,10.910000,10.910000,43533200
2023-09-11,10.550000,10.640000,9.960000,10.070000,10.070000,30366000
2023-09-12,10.510000,10.900000,10.060000,10.160000,10.160000,36784700
2023-09-13,10.100000,10.180000,9.700000,9.890000,9.890000,29524400
2023-09-14,10.150000,10.460000,9.900000,10.000000,10.000000,35131000
2023-09-15,9.950000,9.950000,9.530000,9.800000,9.800000,26000200
2023-09-18,10.320000,10.350000,9.470000,9.790000,9.790000,37718900
2023-09-19,9.710000,9.980000,9.310000,9.560000,9.560000,23670200
2023-09-20,9.570000,9.840000,9.280000,9.290000,9.290000,17914000
2023-09-21,8.850000,9.300000,8.770000,9.160000,9.160000,16586500
2023-09-22,9.170000,9.280000,8.650000,8.670000,8.670000,17195700
2023-09-25,8.480000,8.890000,8.420000,8.560000,8.560000,19232000
2023-09-26,8.460000,8.680000,8.220000,8.250000,8.250000,16815800
2023-09-27,8.390000,8.550000,7.910000,8.010000,8.010000,22627000
2023-09-28,8.060000,8.890000,7.930000,8.570000,8.570000,24186700
2023-09-29,8.710000,8.880000,8.390000,8.500000,8.500000,20176700
2023-10-02,9.200000,9.690000,8.510000,8.530000,8.530000,42145500
2023-10-03,8.300000,8.410000,7.220000,7.300000,7.300000,33702900
2023-10-04,7.470000,7.580000,7.180000,7.540000,7.540000,25114400
2023-10-05,7.600000,7.880000,7.330000,7.420000,7.420000,25669000
2023-10-06,7.200000,8.180000,7.160000,8.080000,8.080000,30815600
2023-10-09,7.610000,8.380000,7.600000,8.360000,8.360000,27156300
2023-10-10,8.260000,8.850000,8.230000,8.460000,8.460000,25100600
2023-10-11,8.180000,8.300000,7.730000,7.900000,7.900000,28534800
2023-10-12,7.850000,8.130000,7.670000,7.780000,7.780000,17753900
2023-10-13,8.040000,8.070000,7.550000,7.710000,7.710000,18261800
2023-10-16,8.540000,8.940000,7.870000,8.100000,8.100000,52441600
2023-10-17,7.980000,8.740000,7.910000,8.450000,8.450000,30035000
2023-10-18,8.380000,8.650000,7.650000,7.740000,7.740000,28487000
2023-10-19,8.000000,8.080000,7.630000,7.710000,7.710000,31017200
2023-10-20,7.950000,8.380000,7.690000,7.760000,7.760000,36115800
2023-10-23,8.060000,9.020000,7.740000,8.750000,8.750000,63932600
2023-10-24,9.890000,10.720000,9.350000,9.760000,9.760000,95449800
2023-10-25,9.700000,10.080000,9.280000,9.470000,9.470000,53992900
2023-10-26,9.200000,9.520000,8.780000,8.990000,8.990000,32254600
2023-10-27,9.200000,9.400000,8.820000,8.860000,8.860000,27482800
2023-10-30,9.200000,9.570000,8.610000,8.850000,8.850000,31761800
2023-10-31,8.710000,8.980000,8.420000,8.810000,8.810000,22365600
2023-11-01,9.000000,9.050000,8.510000,8.920000,8.920000,31215300
2023-11-02,9.350000,9.870000,9.090000,9.860000,9.860000,41686700
2023-11-03,9.620000,9.960000,9.290000,9.410000,9.410000,43692600
2023-11-06,9.650000,10.060000,9.020000,9.240000,9.240000,30637700
2023-11-07,9.150000,9.250000,8.660000,9.180000,9.180000,32002200
