Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-06-12,105.910004,105.910004,104.290001,104.379997,103.829155,4569000,106.08899934000002,106.15920005,0.0,-1.0,ABT
