Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-07-10,251.199997,254.800003,246.110001,252.589996,252.589996,8947700,258.18880002,258.69639999000003,0.0,-1.0,CRM
