Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,91.098,91.780998,89.011002,90.554001,90.546562,437342000,87.00307998,59.345619989999996,1.0,1.0,NVDA
