Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,17.059999,17.209999,17.0,17.08,16.827433,28086800,16.963799899999998,16.01965,1.0,1.0,T
