Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,73.110001,73.599998,71.400002,71.599998,71.599998,6609800,77.35359982,64.37255004,1.0,1.0,SQ
