Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,21.99,22.700001,21.35,21.4,21.4,161061600,23.367799799999997,18.98034993,1.0,1.0,PLTR
