Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,235.5,236.0,233.410004,234.660004,233.96312,2084300,225.11720004,183.99989968999998,1.0,1.0,AXP
