Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,37.700001,38.150002,37.700001,37.84,37.611244,29119500,36.53899976,31.880899955,1.0,1.0,BAC
