Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,16.559999,16.85,16.450001,16.459999,16.459999,2064100,16.89279998,13.450049994999999,1.0,1.0,GTES
