Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,758.690002,772.23999,755.570007,771.309998,771.309998,1897800,731.45980228,637.964451285,1.0,1.0,COST
