Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,170.119995,173.470001,170.0,172.979996,172.783371,21102400,152.49699973999998,140.90849985,1.0,1.0,GOOG
