Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,107.25,107.879997,104.209999,105.389999,104.906013,55084600,114.32740002,95.82039974,1.0,1.0,DIS
