Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,127.099998,130.429993,127.07,130.380005,129.604645,6682300,126.39180011999998,113.8733495,1.0,1.0,MRK
