Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,191.699997,192.929993,191.649994,191.75,190.693344,7688800,191.40539948000003,165.40674981,1.0,1.0,JPM
