Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,20.09,20.68,19.700001,20.209999,20.209999,88992700,19.975,16.090650025,1.0,1.0,MARA
