Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,164.979996,166.039993,164.589996,165.759995,164.769012,6433000,160.1672009,153.636450165,1.0,1.0,PG
