Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,16.120001,16.200001,16.030001,16.129999,15.813958,11132300,15.498999959999999,14.118849990000001,1.0,1.0,ET
