Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,106.519997,106.599998,105.790001,106.169998,105.609711,6556400,112.13539994000001,106.59350017999999,1.0,1.0,ABT
