Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,130.779999,131.789993,128.410004,128.419998,128.419998,803700,123.73559966,84.88159997000001,1.0,1.0,ANF
