Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-08,16.389999,16.98,16.33,16.74,16.74,31749000,12.08439996,12.057949985,1.0,1.0,SNAP
