Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,275.589996,278.880005,274.070007,277.179993,276.749207,3507700,293.25340094,250.087099945,1.0,1.0,CRM
