Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,118.0,119.129997,117.290001,117.93,117.597969,6437700,119.90619944,113.65279969,1.0,1.0,ORCL
