Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,62.759998,62.82,62.25,62.619999,62.137848,9807000,60.30360002,59.00595009,1.0,1.0,KO
