Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,117.279999,117.580002,115.93,116.169998,115.234016,30122000,114.90059941999999,108.394249755,1.0,1.0,XOM
