Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,94.919998,95.93,94.709999,95.790001,95.790001,7418000,90.51180004,85.684050015,1.0,1.0,MS
