Date,Open,High,Low,Close,Adj Close,Volume,50_SMA,200_SMA,Signal,Position,Ticker
2024-05-07,451.76001,453.299988,447.529999,453.059998,452.389923,2345300,468.51860294,426.97660140499994,1.0,1.0,MA
